player_id,first,last,name,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,pos,rosterstatus,from_year,dleague_flag,draft_year,draft_round,draft_number,team_id,team_id2,team,team2
1629683,Quinndary,Weatherspoon,Q. Weatherspoon,19960910,Mississippi State,USA,Mississippi State/USA,6-3,205.0,1,15.0,Guard,Active,2019.0,Y,2019,2.0,49.0,1610612759,0,SAS,
1629684,Grant,Williams,G. Williams,19981130,Tennessee,USA,Tennessee/USA,6-6,236.0,1,12.0,Forward,Active,2019.0,N,2019,1.0,22.0,1610612738,0,BOS,
1629690,Adam,Mokoka,A. Mokoka,19980718,Mega Basket,France,Mega Basket/France,6-4,190.0,1,20.0,Guard,Active,2019.0,Y,Undrafted,,,1610612741,0,CHI,
1629713,Justin,James,J. James,19970124,Wyoming,USA,Wyoming/USA,6-7,190.0,1,10.0,Guard,Active,2019.0,Y,2019,2.0,40.0,1610612758,0,SAC,
1629714,Jarrell,Brantley,J. Brantley,19960607,College of Charleston,USA,College of Charleston/USA,6-5,250.0,1,5.0,Forward,Active,2019.0,Y,2019,2.0,50.0,1610612762,0,UTA,
1629723,John,Konchar,J. Konchar,19960322,Indiana-Purdue Fort Wayne,USA,Indiana-Purdue Fort Wayne/USA,6-5,210.0,1,46.0,Guard,Active,2019.0,Y,Undrafted,,,1610612763,0,MEM,
1629724,Vic,Law,V. Law,19951219,Northwestern,USA,Northwestern/USA,6-7,201.0,1,23.0,Forward,Inactive,2019.0,Y,Undrafted,,,1610612753,0,ORL,
1629725,Jeremiah,Martin,J. Martin,19960619,Memphis,USA,Memphis/USA,6-2,185.0,1,3.0,Guard,Active,2019.0,Y,Undrafted,,,1610612751,0,BKN,
1629726,Garrison,Mathews,G. Mathews,19961024,Lipscomb,USA,Lipscomb/USA,6-5,215.0,1,24.0,Guard,Active,2019.0,Y,Undrafted,,,1610612764,0,WAS,
1629729,Josh,Reaves,J. Reaves,19970604,Penn State,USA,Penn State/USA,6-4,214.0,1,23.0,Guard,Inactive,2019.0,Y,Undrafted,,,1610612742,0,DAL,
1629730,Rayjon,Tucker,R. Tucker,19970924,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,6-3,209.0,1,9.0,Guard,Active,2019.0,Y,Undrafted,,,1610612762,0,UTA,
1629731,Dean,Wade,D. Wade,19961120,Kansas State,USA,Kansas State/USA,6-9,228.0,1,32.0,Forward,Active,2019.0,Y,Undrafted,,,1610612739,0,CLE,
1629734,Kyle,Alexander,K. Alexander,19961021,Tennessee,Canada,Tennessee/Canada,6-10,216.0,1,17.0,Forward,Inactive,2019.0,Y,Undrafted,,,1610612748,0,MIA,
1629735,Chris,Silva,C. Silva,19960919,South Carolina,Gabon,South Carolina/Gabon,6-8,234.0,1,,Forward,Inactive,2019.0,Y,Undrafted,,,1610612748,0,MIA,
1629740,Nicolo,Melli,N. Melli,19910126,Fenerbahce,Italy,Fenerbahce/Italy,6-9,236.0,1,44.0,Forward,Active,2019.0,N,Undrafted,,,1610612740,0,NOP,
1629741,Marko,Guduric,M. Guduric,19950308,,Serbia,Fenerbahce/Serbia,6-6,201.0,1,23.0,Guard,Inactive,2019.0,Y,Undrafted,,,1610612763,0,MEM,
1629742,Stanton,Kidd,S. Kidd,19920318,Colorado State,USA,Colorado State/USA,6-6,216.0,0,,Forward,Inactive,2019.0,N,Undrafted,,,1610612762,0,UTA,
1629743,Donta,Hall,D. Hall,19970807,Alabama,USA,Alabama/USA,6-10,230.0,1,45.0,Center,Active,2019.0,Y,Undrafted,,,1610612751,0,BKN,
1629744,Matt,Thomas,M. Thomas,19940804,Iowa State,USA,Iowa State/USA,6-4,190.0,1,21.0,Guard,Active,2019.0,Y,Undrafted,,,1610612761,0,TOR,
1629745,Tariq,Owens,T. Owens,19950630,Texas Tech,USA,Texas Tech/USA,6-10,205.0,1,41.0,Forward,Inactive,2019.0,Y,Undrafted,,,1610612756,0,PHX,
1629750,Javonte,Green,J. Green,19930723,Radford,USA,Radford/USA,6-4,205.0,1,11.0,Guard,Active,2019.0,N,Undrafted,,,1610612738,0,BOS,
1629752,Juwan,Morgan,J. Morgan,19970417,Indiana,USA,Indiana/USA,6-7,232.0,1,16.0,Forward,Active,2019.0,Y,Undrafted,,,1610612762,0,UTA,
