name,dist,value,made,desc,team,opp,x,y,player_id,game_id,event_id,shot_id,running,jump,hook,layup,driving,dunk,alley,reverse,turnaround,fadeaway,bank,finger,putback,float,pullup,step,cutting,tip,zone,area,date,period,min_left,sec_left
G. Antetokounmpo,25,3,False,Running Pull-Up Jump Shot,MIL,MIA,176,184,203507,0021901269,325,0021901269-325,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20200806,2,1,15
K. Olynyk,2,2,True,Cutting Layup Shot,MIL,MIA,-20,5,203482,0021901269,327,0021901269-327,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20200806,2,1,6
B. Lopez,26,3,True,Fadeaway Jump Shot,MIL,MIA,-22,263,201572,0021901269,329,0021901269-329,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200806,2,0,46
P. Connaughton,0,2,True,Cutting Dunk Shot,MIL,MIA,2,5,1626192,0021901269,338,0021901269-338,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20200806,2,0,10
B. Adebayo,25,3,True,Pullup Jump shot,MIL,MIA,-163,193,1628389,0021901269,340,0021901269-340,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Left Side Center(LC),20200806,2,0,1
K. Nunn,10,2,False,Driving Floating Jump Shot,MIL,MIA,-7,100,1629134,0021901269,358,0021901269-358,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,8-16 ft.,Center(C),20200806,3,11,24
B. Adebayo,2,2,False,Putback Layup Shot,MIL,MIA,-7,21,1628389,0021901269,360,0021901269-360,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,11,20
K. Middleton,25,3,True,Running Jump Shot,MIL,MIA,-165,193,203114,0021901269,362,0021901269-362,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,3,11,15
K. Nunn,10,2,False,Driving Floating Bank Jump Shot,MIL,MIA,-76,70,1629134,0021901269,368,0021901269-368,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,8-16 ft.,Left Side(L),20200806,3,10,44
B. Lopez,26,3,False,Running Jump Shot,MIL,MIA,11,260,201572,0021901269,370,0021901269-370,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200806,3,10,38
D. Robinson,1,2,True,Cutting Layup Shot,MIL,MIA,11,12,1629130,0021901269,378,0021901269-378,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20200806,3,10,8
W. Matthews,22,3,True,Jump Shot,MIL,MIA,226,-4,202083,0021901269,380,0021901269-380,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200806,3,9,48
K. Nunn,25,3,True,Jump Shot,MIL,MIA,-11,258,1629134,0021901269,383,0021901269-383,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200806,3,9,39
E. Bledsoe,13,2,False,Fadeaway Jump Shot,MIL,MIA,94,93,202339,0021901269,385,0021901269-385,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8-16 ft.,Right Side(R),20200806,3,9,30
K. Nunn,2,2,False,Cutting Layup Shot,MIL,MIA,-8,25,1629134,0021901269,387,0021901269-387,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20200806,3,9,17
E. Bledsoe,23,3,False,Jump Shot,MIL,MIA,234,-1,202339,0021901269,392,0021901269-392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200806,3,8,44
G. Antetokounmpo,2,2,True,Putback Layup Shot,MIL,MIA,28,4,203507,0021901269,394,0021901269-394,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,8,42
K. Olynyk,0,2,False,Driving Layup Shot,MIL,MIA,3,8,203482,0021901269,401,0021901269-401,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,8,25
K. Olynyk,26,3,False,Jump Shot,MIL,MIA,-96,248,203482,0021901269,408,0021901269-408,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,3,8,4
W. Matthews,23,3,True,Jump Shot,MIL,MIA,-177,159,202083,0021901269,416,0021901269-416,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,3,7,25
D. Robinson,28,3,False,Jump Shot,MIL,MIA,-84,273,1629130,0021901269,425,0021901269-425,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200806,3,7,9
G. Hill,23,3,False,Jump Shot,MIL,MIA,230,13,201588,0021901269,427,0021901269-427,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200806,3,6,50
D. Jones Jr.,24,3,True,Jump Shot,MIL,MIA,152,193,1627884,0021901269,436,0021901269-436,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20200806,3,6,14
W. Matthews,15,2,True,Turnaround Fadeaway shot,MIL,MIA,134,83,202083,0021901269,438,0021901269-438,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,8-16 ft.,Right Side(R),20200806,3,5,57
B. Lopez,0,2,True,Alley Oop Dunk Shot,MIL,MIA,-8,1,201572,0021901269,450,0021901269-450,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,5,11
D. Jones Jr.,23,3,True,Jump Shot,MIL,MIA,-234,12,1627884,0021901269,456,0021901269-456,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side(L),20200806,3,4,32
K. Middleton,16,2,False,Step Back Jump shot,MIL,MIA,-155,46,203114,0021901269,458,0021901269-458,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16-24 ft.,Left Side(L),20200806,3,4,13
D. Jones Jr.,22,3,False,Jump Shot,MIL,MIA,228,18,1627884,0021901269,470,0021901269-470,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200806,3,3,24
A. Iguodala,2,2,False,Driving Layup Shot,MIL,MIA,29,4,2738,0021901269,480,0021901269-480,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,2,55
D. Robinson,25,3,True,Jump Shot,MIL,MIA,-78,243,1629130,0021901269,482,0021901269-482,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200806,3,2,50
D. DiVincenzo,21,2,True,Pullup Jump shot,MIL,MIA,-124,171,1628978,0021901269,484,0021901269-484,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Left Side Center(LC),20200806,3,2,23
T. Herro,17,2,True,Pullup Jump shot,MIL,MIA,177,2,1629639,0021901269,485,0021901269-485,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Right Side(R),20200806,3,2,13
D. DiVincenzo,24,3,False,Jump Shot,MIL,MIA,-199,148,1628978,0021901269,486,0021901269-486,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,3,1,57
A. Iguodala,2,2,False,Running Reverse Layup Shot,MIL,MIA,-27,12,2738,0021901269,488,0021901269-488,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,1,49
G. Antetokounmpo,0,2,True,Driving Dunk Shot,MIL,MIA,2,0,203507,0021901269,498,0021901269-498,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,1,36
K. Nunn,25,3,True,Running Pull-Up Jump Shot,MIL,MIA,-105,235,1629134,0021901269,504,0021901269-504,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,3,0,55
G. Hill,1,2,True,Driving Finger Roll Layup Shot,MIL,MIA,5,16,201588,0021901269,506,0021901269-506,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,0,48
P. Connaughton,23,3,False,Jump Shot,MIL,MIA,234,-7,1626192,0021901269,512,0021901269-512,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200806,3,0,27
K. Nunn,26,3,False,Pullup Jump shot,MIL,MIA,3,267,1629134,0021901269,514,0021901269-514,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Center(C),20200806,3,0,6
D. DiVincenzo,6,2,False,Driving Floating Jump Shot,MIL,MIA,-55,27,1628978,0021901269,516,0021901269-516,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,0,0
K. Middleton,12,2,False,Turnaround Fadeaway shot,MIL,MIA,35,119,203114,0021901269,528,0021901269-528,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,8-16 ft.,Center(C),20200806,4,11,31
G. Antetokounmpo,1,2,True,Layup Shot,MIL,MIA,8,10,203507,0021901269,532,0021901269-532,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,4,11,5
K. Nunn,4,2,False,Driving Floating Bank Jump Shot,MIL,MIA,31,34,1629134,0021901269,544,0021901269-544,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,Less Than 8 ft.,Center(C),20200806,4,10,30
A. Iguodala,26,3,True,Jump Shot,MIL,MIA,-22,260,2738,0021901269,546,0021901269-546,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200806,4,10,23
E. Bledsoe,0,2,True,Driving Layup Shot,MIL,MIA,-9,-1,202339,0021901269,548,0021901269-548,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,4,10,14
D. DiVincenzo,2,2,False,Driving Finger Roll Layup Shot,MIL,MIA,12,25,1628978,0021901269,556,0021901269-556,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,4,9,54
K. Middleton,15,2,True,Turnaround Fadeaway shot,MIL,MIA,1,159,203114,0021901269,561,0021901269-561,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,8-16 ft.,Center(C),20200806,4,9,33
T. Herro,22,3,False,Jump Shot,MIL,MIA,-224,4,1629639,0021901269,562,0021901269-562,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side(L),20200806,4,9,11
E. Bledsoe,18,2,False,Pullup Jump shot,MIL,MIA,-174,58,202339,0021901269,564,0021901269-564,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Left Side(L),20200806,4,9,0
K. Middleton,25,3,True,Jump Shot,MIL,MIA,16,251,203114,0021901269,566,0021901269-566,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200806,4,8,53
P. Connaughton,19,2,False,Turnaround Jump Shot,MIL,MIA,-195,19,1626192,0021901269,581,0021901269-581,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16-24 ft.,Left Side(L),20200806,4,8,19
K. Olynyk,6,2,False,Turnaround Hook Shot,MIL,MIA,68,16,203482,0021901269,584,0021901269-584,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,4,8,2
B. Lopez,11,2,True,Turnaround Jump Shot,MIL,MIA,14,114,201572,0021901269,586,0021901269-586,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8-16 ft.,Center(C),20200806,4,7,55
D. Robinson,25,3,False,Pullup Jump shot,MIL,MIA,171,186,1629130,0021901269,590,0021901269-590,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Right Side Center(RC),20200806,4,7,39
B. Lopez,2,2,False,Cutting Layup Shot,MIL,MIA,7,20,201572,0021901269,593,0021901269-593,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20200806,4,7,28
T. Herro,26,3,False,Jump Shot,MIL,MIA,-223,134,1629639,0021901269,595,0021901269-595,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,4,7,22
E. Bledsoe,25,3,True,Running Pull-Up Jump Shot,MIL,MIA,-112,227,202339,0021901269,597,0021901269-597,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,4,7,14
T. Herro,13,2,False,Step Back Bank Jump Shot,MIL,MIA,-121,68,1629639,0021901269,598,0021901269-598,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,8-16 ft.,Left Side(L),20200806,4,6,51
E. Bledsoe,11,2,False,Pullup Jump shot,MIL,MIA,-65,93,202339,0021901269,600,0021901269-600,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8-16 ft.,Left Side(L),20200806,4,6,39
D. Robinson,26,3,True,Jump Shot,MIL,MIA,-8,264,1629130,0021901269,602,0021901269-602,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200806,4,6,27
K. Middleton,19,2,False,Jump Shot,MIL,MIA,40,188,203114,0021901269,604,0021901269-604,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16-24 ft.,Center(C),20200806,4,6,4
P. Connaughton,24,3,True,Jump Shot,MIL,MIA,-145,200,1626192,0021901269,619,0021901269-619,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,4,5,38
D. Robinson,5,2,True,Turnaround Fadeaway Bank Jump Shot,MIL,MIA,49,22,1629130,0021901269,621,0021901269-621,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,4,5,20
B. Lopez,23,3,False,Jump Shot,MIL,MIA,231,-5,201572,0021901269,623,0021901269-623,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200806,4,5,7
G. Antetokounmpo,26,3,False,Pullup Jump shot,MIL,MIA,98,243,203507,0021901269,627,0021901269-627,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Right Side Center(RC),20200806,4,4,40
D. Robinson,29,3,False,Jump Shot,MIL,MIA,20,295,1629130,0021901269,633,0021901269-633,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200806,4,4,16
K. Nunn,22,3,False,Jump Shot,MIL,MIA,223,37,1629134,0021901269,639,0021901269-639,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200806,4,4,11
G. Antetokounmpo,2,2,True,Driving Dunk Shot,MIL,MIA,18,15,203507,0021901269,641,0021901269-641,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,4,4,3
D. Robinson,25,3,False,Jump Shot,MIL,MIA,155,205,1629130,0021901269,647,0021901269-647,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20200806,4,3,38
K. Middleton,18,2,True,Driving Floating Bank Jump Shot,MIL,MIA,90,157,203114,0021901269,654,0021901269-654,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,16-24 ft.,Right Side Center(RC),20200806,4,3,22
G. Antetokounmpo,2,2,True,Driving Dunk Shot,MIL,MIA,11,21,203507,0021901269,658,0021901269-658,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,4,2,50
K. Nunn,24,3,False,Jump Shot,MIL,MIA,160,190,1629134,0021901269,660,0021901269-660,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20200806,4,2,37
G. Antetokounmpo,2,2,True,Cutting Dunk Shot,MIL,MIA,24,13,203507,0021901269,666,0021901269-666,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20200806,4,2,22
B. Adebayo,12,2,False,Jump Shot,MIL,MIA,-68,105,1628389,0021901269,669,0021901269-669,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8-16 ft.,Left Side(L),20200806,4,2,6
K. Middleton,26,3,True,Pullup Jump shot,MIL,MIA,0,260,203114,0021901269,671,0021901269-671,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Center(C),20200806,4,1,51
A. Iguodala,25,3,False,Jump Shot,MIL,MIA,215,132,2738,0021901269,681,0021901269-681,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20200806,4,1,30
S. Brown,22,3,True,Jump Shot,MIL,MIA,-227,8,1628425,0021901269,702,0021901269-702,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side(L),20200806,4,1,15
T. Herro,9,2,False,Driving Floating Jump Shot,MIL,MIA,4,97,1629639,0021901269,704,0021901269-704,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,8-16 ft.,Center(C),20200806,4,1,2
K. Alexander,2,2,False,Turnaround Hook Shot,MIL,MIA,-19,11,1629734,0021901269,706,0021901269-706,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,4,0,58
S. Brown,17,2,True,Pullup Jump shot,MIL,MIA,54,169,1628425,0021901269,708,0021901269-708,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Center(C),20200806,4,0,48
K. Nunn,26,3,True,Pullup Jump shot,MIL,MIA,-72,252,1629134,0021901269,711,0021901269-711,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Center(C),20200806,4,0,35
E. Ilyasova,27,3,False,Jump Shot,MIL,MIA,-138,239,101141,0021901269,712,0021901269-712,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,4,0,22
T. Herro,19,2,True,Pullup Jump shot,MIL,MIA,-5,197,1629639,0021901269,714,0021901269-714,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Center(C),20200806,4,0,15
D. Ayton,1,2,False,Layup Shot,PHX,IND,-13,5,1629028,0021901270,7,0021901270-007,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,1,11,42
V. Oladipo,14,2,True,Pullup Jump shot,PHX,IND,-25,144,203506,0021901270,9,0021901270-009,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8-16 ft.,Center(C),20200806,1,11,29
R. Rubio,27,3,True,Jump Shot,PHX,IND,228,155,201937,0021901270,10,0021901270-010,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20200806,1,11,12
D. Booker,12,2,True,Pullup Jump shot,PHX,IND,-78,92,1626164,0021901270,14,0021901270-014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8-16 ft.,Left Side(L),20200806,1,10,37
M. Brogdon,26,3,True,Jump Shot,PHX,IND,96,248,1627763,0021901270,15,0021901270-015,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20200806,1,10,20
D. Ayton,0,2,True,Cutting Dunk Shot,PHX,IND,-2,1,1629028,0021901270,17,0021901270-017,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20200806,1,9,57
M. Brogdon,1,2,True,Driving Reverse Layup Shot,PHX,IND,-7,11,1627763,0021901270,19,0021901270-019,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,1,9,47
C. Johnson,27,3,False,Jump Shot,PHX,IND,177,210,1629661,0021901270,20,0021901270-020,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20200806,1,9,35
A. Holiday,20,2,False,Pullup Jump shot,PHX,IND,123,158,1628988,0021901270,22,0021901270-022,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Right Side Center(RC),20200806,1,9,23
R. Rubio,23,3,False,Jump Shot,PHX,IND,-231,10,201937,0021901270,24,0021901270-024,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side(L),20200806,1,9,11
M. Turner,15,2,True,Pullup Jump shot,PHX,IND,-44,153,1626167,0021901270,26,0021901270-026,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8-16 ft.,Center(C),20200806,1,8,51
D. Ayton,6,2,False,Hook Shot,PHX,IND,-26,61,1629028,0021901270,28,0021901270-028,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,1,8,32
V. Oladipo,1,2,False,Running Layup Shot,PHX,IND,19,5,203506,0021901270,30,0021901270-030,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,1,8,26
D. Booker,25,3,False,Pullup Jump shot,PHX,IND,-120,229,1626164,0021901270,32,0021901270-032,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Left Side Center(LC),20200806,1,8,21
C. Johnson,1,2,True,Putback Layup Shot,PHX,IND,12,8,1629661,0021901270,34,0021901270-034,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,1,8,17
M. Brogdon,2,2,False,Driving Layup Shot,PHX,IND,15,16,1627763,0021901270,35,0021901270-035,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,1,8,5
D. Ayton,16,2,True,Jump Shot,PHX,IND,-31,167,1629028,0021901270,37,0021901270-037,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16-24 ft.,Center(C),20200806,1,7,55
T. Warren,23,3,False,Jump Shot,PHX,IND,234,22,203933,0021901270,39,0021901270-039,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200806,1,7,31
R. Rubio,2,2,False,Driving Layup Shot,PHX,IND,-20,8,201937,0021901270,41,0021901270-041,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,1,7,23
T. Warren,1,2,False,Jump Shot,PHX,IND,-9,13,203933,0021901270,43,0021901270-043,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,1,7,15
C. Johnson,26,3,False,Jump Shot,PHX,IND,175,205,1629661,0021901270,46,0021901270-046,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20200806,1,7,7
T. Warren,1,2,False,Layup Shot,PHX,IND,-6,13,203933,0021901270,48,0021901270-048,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,1,7,1
C. Johnson,24,3,True,Jump Shot,PHX,IND,235,50,1629661,0021901270,57,0021901270-057,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200806,1,6,22
D. Booker,10,2,True,Fadeaway Jump Shot,PHX,IND,-93,41,1626164,0021901270,60,0021901270-060,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8-16 ft.,Left Side(L),20200806,1,6,2
A. Holiday,10,2,False,Hook Shot,PHX,IND,-57,92,1628988,0021901270,62,0021901270-062,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8-16 ft.,Left Side(L),20200806,1,5,41
R. Rubio,1,2,True,Running Layup Shot,PHX,IND,8,-6,201937,0021901270,64,0021901270-064,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,1,5,34
V. Oladipo,21,2,False,Step Back Jump shot,PHX,IND,122,174,203506,0021901270,65,0021901270-065,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16-24 ft.,Right Side Center(RC),20200806,1,5,17
D. Ayton,8,2,True,Turnaround Jump Shot,PHX,IND,-87,20,1629028,0021901270,67,0021901270-067,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8-16 ft.,Left Side(L),20200806,1,5,7
M. Turner,28,3,False,Jump Shot,PHX,IND,-119,262,1626167,0021901270,74,0021901270-074,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,1,4,43
M. Bridges,1,2,True,Cutting Finger Roll Layup Shot,PHX,IND,14,13,1628969,0021901270,76,0021901270-076,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20200806,1,4,29
D. Saric,13,2,False,Hook Shot,PHX,IND,-36,134,203967,0021901270,84,0021901270-084,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8-16 ft.,Center(C),20200806,1,4,4
D. Saric,2,2,False,Hook Shot,PHX,IND,-18,9,203967,0021901270,86,0021901270-086,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,1,4,2
D. Ayton,22,3,False,Jump Shot,PHX,IND,-228,6,1629028,0021901270,89,0021901270-089,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side(L),20200806,1,3,52
M. Brogdon,3,2,True,Driving Finger Roll Layup Shot,PHX,IND,26,15,1627763,0021901270,91,0021901270-091,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,1,3,36
D. Booker,15,2,True,Jump Shot,PHX,IND,109,104,1626164,0021901270,100,0021901270-100,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8-16 ft.,Right Side(R),20200806,1,3,15
T. McConnell,14,2,True,Jump Shot,PHX,IND,69,130,204456,0021901270,101,0021901270-101,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8-16 ft.,Center(C),20200806,1,2,48
F. Kaminsky,18,2,False,Jump Shot,PHX,IND,182,20,1626163,0021901270,103,0021901270-103,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16-24 ft.,Right Side(R),20200806,1,2,33
T. Warren,13,2,False,Pullup Jump shot,PHX,IND,-120,62,203933,0021901270,109,0021901270-109,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8-16 ft.,Left Side(L),20200806,1,2,13
