game_id,home,away,date,home_pts,away_pts,min,home_fgm,home_fga,home_fg_pct,home_fg3m,home_fg3a,home_fg3_pct,home_ftm,home_fta,home_ft_pct,home_oreb,home_dreb,home_reb,home_ast,home_stl,home_blk,home_tov,home_pf,home_plus_minus,away_fgm,away_fga,away_fg_pct,away_fg3m,away_fg3a,away_fg3_pct,away_ftm,away_fta,away_ft_pct,away_oreb,away_dreb,away_reb,away_ast,away_stl,away_blk,away_tov,away_pf,away_plus_minus,bubble,sample,season
21900800,GSW,MIA,2020-02-10,101,113,241,30,77,0.39,11,34,0.324,30,34,0.882,6,34,40,23,8,2,15,21,-12.0,43,87,0.494,12,33,0.364,15,21,0.714,7,38,45,36,10,3,11,19,12.0,False,False,2019-20
21900801,LAL,PHX,2020-02-10,125,100,242,47,91,0.516,14,37,0.378,17,25,0.68,16,43,59,28,8,4,16,22,25.0,32,76,0.421,11,31,0.355,25,31,0.806,3,26,29,26,7,2,13,19,-25.0,False,False,2019-20
21900802,PHI,LAC,2020-02-11,110,103,240,44,95,0.463,8,27,0.296,14,21,0.667,11,39,50,25,3,7,6,11,7.0,40,90,0.444,14,31,0.452,9,13,0.692,5,37,42,25,2,6,9,19,-7.0,False,False,2019-20
21900803,WAS,CHI,2020-02-11,126,114,240,48,89,0.539,11,32,0.344,19,24,0.792,9,35,44,28,11,6,17,16,12.0,44,92,0.478,16,39,0.41,10,14,0.714,10,34,44,25,9,4,20,22,-12.0,False,False,2019-20
21900804,NOP,POR,2020-02-11,138,117,240,49,92,0.533,14,34,0.412,26,32,0.813,14,36,50,40,7,5,13,20,21.0,44,93,0.473,7,29,0.241,22,28,0.786,12,28,40,21,5,3,14,26,-21.0,False,False,2019-20
21900805,OKC,SAS,2020-02-11,106,114,239,39,85,0.459,11,31,0.355,17,21,0.81,6,29,35,19,8,2,13,24,-8.0,41,84,0.488,7,25,0.28,25,27,0.926,7,39,46,20,9,7,11,19,8.0,False,False,2019-20
21900806,HOU,BOS,2020-02-11,116,105,241,33,77,0.429,13,45,0.289,37,42,0.881,5,40,45,17,9,6,14,21,11.0,37,85,0.435,11,32,0.344,20,25,0.8,10,38,48,24,11,4,18,26,-11.0,False,False,2019-20
21900807,CLE,ATL,2020-02-12,127,105,238,48,94,0.511,10,28,0.357,21,25,0.84,17,38,55,25,8,6,17,22,22.0,36,84,0.429,13,34,0.382,20,25,0.8,9,29,38,24,11,5,17,26,-22.0,False,False,2019-20
21900808,ORL,DET,2020-02-12,116,112,265,44,96,0.458,12,36,0.333,16,18,0.889,9,37,46,34,13,7,12,16,4.0,40,92,0.435,18,45,0.4,14,15,0.933,9,38,47,28,5,7,20,20,-4.0,False,True,2019-20
21900809,BKN,TOR,2020-02-12,101,91,241,36,88,0.409,9,35,0.257,20,25,0.8,12,43,55,27,7,5,12,16,10.0,34,90,0.378,13,43,0.302,10,13,0.769,6,36,42,21,6,4,13,20,-10.0,False,False,2019-20
21900810,IND,MIL,2020-02-12,118,111,240,45,86,0.523,9,27,0.333,19,24,0.792,8,36,44,28,10,3,14,21,7.0,37,91,0.407,13,37,0.351,24,25,0.96,11,33,44,18,7,5,17,21,-7.0,False,False,2019-20
21900811,NYK,WAS,2020-02-12,96,114,239,36,88,0.409,3,23,0.13,21,29,0.724,14,38,52,19,10,3,20,27,-18.0,40,84,0.476,10,28,0.357,24,33,0.727,6,34,40,25,13,7,13,21,18.0,False,False,2019-20
21900812,MEM,POR,2020-02-12,111,104,239,45,95,0.474,6,23,0.261,15,22,0.682,15,42,57,26,8,9,12,18,7.0,36,97,0.371,13,37,0.351,19,24,0.792,16,35,51,21,7,3,11,16,-7.0,False,False,2019-20
21900813,MIN,CHA,2020-02-12,108,115,241,39,101,0.386,14,49,0.286,16,20,0.8,14,34,48,25,10,7,11,19,-7.0,43,92,0.467,14,34,0.412,15,23,0.652,12,40,52,22,7,4,13,16,7.0,False,False,2019-20
21900814,DAL,SAC,2020-02-12,130,111,239,48,85,0.565,17,40,0.425,17,21,0.81,3,44,47,34,1,7,11,18,19.0,41,99,0.414,12,39,0.308,17,22,0.773,10,30,40,26,7,2,5,16,-19.0,False,False,2019-20
21900815,PHX,GSW,2020-02-12,112,106,240,42,91,0.462,14,37,0.378,14,15,0.933,8,32,40,25,14,4,14,21,6.0,39,77,0.506,11,31,0.355,17,19,0.895,4,34,38,27,8,7,22,20,-6.0,False,False,2019-20
21900816,UTA,MIA,2020-02-12,116,101,240,41,85,0.482,14,36,0.389,20,23,0.87,10,43,53,23,6,3,14,16,15.0,38,88,0.432,13,39,0.333,12,16,0.75,6,31,37,19,11,4,11,22,-15.0,False,False,2019-20
21900817,DEN,LAL,2020-02-12,116,120,264,44,88,0.5,11,25,0.44,17,22,0.773,3,39,42,32,9,2,10,26,-4.0,47,93,0.505,12,33,0.364,14,27,0.519,10,39,49,29,8,4,12,22,4.0,False,False,2019-20
21900818,BOS,LAC,2020-02-13,141,133,291,45,103,0.437,18,43,0.419,33,40,0.825,7,44,51,22,9,6,14,28,8.0,46,110,0.418,11,35,0.314,30,37,0.811,14,41,55,19,4,10,15,31,-8.0,False,False,2019-20
21900819,NOP,OKC,2020-02-13,118,123,239,42,86,0.488,14,35,0.4,20,27,0.741,8,38,46,31,3,7,17,20,-5.0,46,92,0.5,13,27,0.481,18,22,0.818,5,35,40,28,11,5,7,21,5.0,False,False,2019-20
21900820,DET,MIL,2020-02-20,106,126,239,40,83,0.482,13,37,0.351,13,16,0.813,7,39,46,25,3,5,21,23,-20.0,47,93,0.505,10,33,0.303,22,27,0.815,8,33,41,24,14,3,7,15,20.0,False,False,2019-20
21900821,ATL,MIA,2020-02-20,129,124,238,41,85,0.482,16,35,0.457,31,35,0.886,6,35,41,22,8,6,16,27,5.0,40,98,0.408,11,37,0.297,33,38,0.868,15,36,51,28,9,7,15,31,-5.0,False,False,2019-20
21900822,PHI,BKN,2020-02-20,112,104,265,38,86,0.442,4,22,0.182,32,35,0.914,11,37,48,19,10,6,13,22,8.0,36,102,0.353,10,34,0.294,22,28,0.786,15,34,49,22,3,1,16,27,-8.0,False,False,2019-20
21900823,CHI,CHA,2020-02-20,93,103,240,37,87,0.425,7,31,0.226,12,19,0.632,12,26,38,24,12,3,13,23,-10.0,35,74,0.473,8,28,0.286,25,29,0.862,9,35,44,22,9,4,17,16,10.0,False,False,2019-20
21900824,SAC,MEM,2020-02-20,129,125,240,42,83,0.506,19,39,0.487,26,36,0.722,3,24,27,22,9,2,10,21,4.0,43,85,0.506,12,30,0.4,27,32,0.844,11,40,51,25,5,5,19,29,-4.0,False,False,2019-20
21900825,GSW,HOU,2020-02-20,105,135,239,44,89,0.494,7,33,0.212,10,12,0.833,13,27,40,26,11,7,21,16,-30.0,45,85,0.529,25,49,0.51,20,22,0.909,8,28,36,31,14,7,15,15,30.0,False,False,2019-20
21900826,ORL,DAL,2020-02-21,106,122,240,41,104,0.394,9,43,0.209,15,19,0.789,16,32,48,21,11,2,7,22,-16.0,43,84,0.512,15,38,0.395,21,26,0.808,8,42,50,26,6,7,15,14,16.0,False,False,2019-20
21900827,WAS,CLE,2020-02-21,108,113,240,41,106,0.387,9,37,0.243,17,23,0.739,17,30,47,24,12,3,11,26,-5.0,43,81,0.531,11,27,0.407,16,25,0.64,10,37,47,19,3,6,21,24,5.0,False,False,2019-20
21900828,NYK,IND,2020-02-21,98,106,240,35,81,0.432,11,25,0.44,17,25,0.68,5,35,40,21,7,7,15,26,-8.0,36,88,0.409,8,28,0.286,26,33,0.788,12,38,50,20,7,5,11,22,8.0,False,False,2019-20
21900829,TOR,PHX,2020-02-21,118,101,241,42,80,0.525,14,37,0.378,20,22,0.909,7,41,48,24,7,13,22,20,17.0,38,92,0.413,6,34,0.176,19,23,0.826,10,24,34,29,12,3,17,23,-17.0,False,False,2019-20
21900830,MIN,BOS,2020-02-21,117,127,241,36,89,0.404,15,42,0.357,30,35,0.857,8,35,43,23,8,10,8,27,-10.0,44,95,0.463,10,29,0.345,29,37,0.784,16,42,58,21,5,6,10,26,10.0,False,False,2019-20
21900831,OKC,DEN,2020-02-21,113,101,241,40,87,0.46,9,26,0.346,24,27,0.889,14,30,44,19,12,3,12,19,12.0,37,77,0.481,6,27,0.222,21,23,0.913,8,31,39,19,7,3,19,20,-12.0,False,False,2019-20
21900832,UTA,SAS,2020-02-21,104,113,239,35,82,0.427,12,33,0.364,22,26,0.846,6,41,47,25,4,6,17,18,-9.0,40,91,0.44,10,20,0.5,23,26,0.885,7,41,48,22,12,7,6,20,9.0,False,False,2019-20
21900833,LAL,MEM,2020-02-21,117,105,240,41,86,0.477,9,29,0.31,26,40,0.65,12,37,49,25,9,14,14,24,12.0,42,92,0.457,5,15,0.333,16,31,0.516,16,34,50,22,9,1,16,27,-12.0,False,False,2019-20
21900834,POR,NOP,2020-02-21,115,128,240,43,94,0.457,10,27,0.37,19,25,0.76,13,33,46,20,7,9,14,22,-13.0,45,84,0.536,18,34,0.529,20,33,0.606,9,37,46,36,8,3,17,23,13.0,False,False,2019-20
21900835,LAC,SAC,2020-02-22,103,112,241,34,87,0.391,10,30,0.333,25,29,0.862,13,34,47,20,7,3,19,22,-9.0,40,89,0.449,12,31,0.387,20,26,0.769,11,37,48,25,11,4,13,24,9.0,False,False,2019-20
21900836,CHA,BKN,2020-02-22,86,115,239,31,88,0.352,12,35,0.343,12,21,0.571,9,36,45,22,5,2,12,16,-29.0,42,87,0.483,17,47,0.362,14,19,0.737,9,45,54,26,10,6,10,20,29.0,False,False,2019-20
21900837,ATL,DAL,2020-02-22,111,107,240,43,98,0.439,8,37,0.216,17,26,0.654,13,40,53,27,9,4,10,21,4.0,40,89,0.449,14,44,0.318,13,19,0.684,10,38,48,23,5,10,16,22,-4.0,False,False,2019-20
21900838,MIA,CLE,2020-02-22,124,105,240,45,79,0.57,19,40,0.475,15,20,0.75,4,25,29,34,16,4,15,20,19.0,38,79,0.481,13,36,0.361,16,22,0.727,11,29,40,29,8,2,24,18,-19.0,False,False,2019-20
21900839,CHI,PHX,2020-02-22,104,112,239,36,83,0.434,14,38,0.368,18,21,0.857,11,27,38,18,11,7,25,29,-8.0,38,86,0.442,10,30,0.333,26,31,0.839,17,30,47,26,10,4,19,23,8.0,False,False,2019-20
21900840,MIL,PHI,2020-02-22,119,98,240,48,91,0.527,14,41,0.341,9,13,0.692,8,49,57,35,2,6,17,16,21.0,35,99,0.354,13,38,0.342,15,18,0.833,11,32,43,17,10,4,10,17,-21.0,False,False,2019-20
21900841,UTA,HOU,2020-02-22,110,120,240,42,90,0.467,7,31,0.226,19,24,0.792,6,40,46,18,1,2,13,14,-10.0,45,92,0.489,20,48,0.417,10,14,0.714,6,36,42,20,9,5,10,25,10.0,False,False,2019-20
21900842,LAL,BOS,2020-02-23,114,112,240,39,86,0.453,11,34,0.324,25,37,0.676,11,35,46,20,9,4,13,22,2.0,38,83,0.458,13,34,0.382,23,30,0.767,8,36,44,20,7,3,17,29,-2.0,False,False,2019-20
21900843,TOR,IND,2020-02-23,127,81,239,47,92,0.511,17,44,0.386,16,18,0.889,10,47,57,32,9,10,17,21,46.0,31,95,0.326,8,33,0.242,11,17,0.647,12,27,39,23,13,4,17,20,-46.0,False,False,2019-20
21900844,DEN,MIN,2020-02-23,128,116,240,53,90,0.589,11,30,0.367,11,17,0.647,5,33,38,29,9,7,13,24,12.0,40,90,0.444,14,40,0.35,22,29,0.759,9,29,38,26,7,2,15,16,-12.0,False,False,2019-20
21900845,CHI,WAS,2020-02-23,126,117,239,45,81,0.556,18,37,0.486,18,28,0.643,10,27,37,27,15,4,26,28,9.0,37,73,0.507,12,30,0.4,31,36,0.861,7,27,34,24,15,3,24,27,-9.0,False,False,2019-20
21900846,OKC,SAS,2020-02-23,131,103,240,50,87,0.575,10,22,0.455,21,24,0.875,6,48,54,28,7,7,12,17,28.0,38,103,0.369,11,38,0.289,16,19,0.842,14,29,43,27,5,1,9,23,-28.0,False,False,2019-20
21900847,GSW,NOP,2020-02-23,101,115,239,40,92,0.435,11,35,0.314,10,15,0.667,11,37,48,28,9,7,13,16,-14.0,46,98,0.469,17,42,0.405,6,13,0.462,14,38,52,34,7,5,13,15,14.0,False,False,2019-20
21900848,POR,DET,2020-02-23,107,104,238,41,84,0.488,13,30,0.433,12,19,0.632,9,32,41,20,6,5,10,18,3.0,37,86,0.43,11,35,0.314,19,20,0.95,11,33,44,18,7,5,11,17,-3.0,False,False,2019-20
21900849,CLE,MIA,2020-02-24,125,119,265,43,97,0.443,14,37,0.378,25,34,0.735,13,40,53,25,8,6,12,20,6.0,44,96,0.458,16,42,0.381,15,20,0.75,9,40,49,33,6,11,12,22,-6.0,False,False,2019-20
21900850,PHI,ATL,2020-02-24,129,112,239,45,88,0.511,12,30,0.4,27,30,0.9,9,39,48,27,9,5,11,22,17.0,40,97,0.412,8,38,0.211,24,27,0.889,14,30,44,19,5,2,13,26,-17.0,False,False,2019-20
21900851,WAS,MIL,2020-02-24,134,137,266,47,98,0.48,15,35,0.429,25,33,0.758,6,35,41,27,8,0,17,27,-3.0,49,86,0.57,17,37,0.459,22,27,0.815,4,41,45,26,7,4,21,28,3.0,False,False,2019-20
21900852,BKN,ORL,2020-02-24,113,115,240,46,96,0.479,16,37,0.432,5,8,0.625,13,36,49,29,6,3,12,19,-2.0,44,89,0.494,13,34,0.382,14,17,0.824,7,34,41,27,6,9,10,11,2.0,False,False,2019-20
21900853,HOU,NYK,2020-02-24,123,112,239,43,86,0.5,16,48,0.333,21,31,0.677,5,33,38,20,11,7,13,22,11.0,40,91,0.44,11,29,0.379,21,30,0.7,16,38,54,20,12,8,17,21,-11.0,False,False,2019-20
21900854,DAL,MIN,2020-02-24,139,123,242,51,101,0.505,16,44,0.364,21,28,0.75,14,40,54,28,7,3,12,28,16.0,42,95,0.442,15,42,0.357,24,34,0.706,7,35,42,16,4,6,11,22,-16.0,False,False,2019-20
21900855,UTA,PHX,2020-02-24,111,131,238,32,68,0.471,10,26,0.385,37,43,0.86,5,25,30,16,8,2,19,23,-20.0,49,87,0.563,12,20,0.6,21,24,0.875,11,27,38,33,10,1,13,31,20.0,False,True,2019-20
21900856,LAC,MEM,2020-02-24,124,97,241,47,94,0.5,16,37,0.432,14,17,0.824,11,39,50,33,7,5,12,20,27.0,37,89,0.416,7,27,0.259,16,22,0.727,11,34,45,20,6,7,13,18,-27.0,False,False,2019-20
21900857,IND,CHA,2020-02-25,119,80,239,49,86,0.57,10,23,0.435,11,13,0.846,7,49,56,35,8,11,14,17,39.0,31,93,0.333,10,33,0.303,8,18,0.444,13,26,39,22,10,1,11,13,-39.0,False,False,2019-20
21900858,TOR,MIL,2020-02-25,97,108,241,32,91,0.352,18,52,0.346,15,21,0.714,9,34,43,21,4,5,16,26,-11.0,32,84,0.381,14,42,0.333,30,36,0.833,8,45,53,23,10,10,13,19,11.0,False,False,2019-20
21900859,CHI,OKC,2020-02-25,122,124,239,52,97,0.536,12,31,0.387,6,9,0.667,13,26,39,22,6,4,11,25,-2.0,42,76,0.553,14,30,0.467,26,35,0.743,7,30,37,25,8,7,11,17,2.0,False,False,2019-20
21900860,DEN,DET,2020-02-25,115,98,239,44,76,0.579,9,19,0.474,18,22,0.818,9,32,41,33,12,3,18,20,17.0,33,81,0.407,15,41,0.366,17,21,0.81,12,21,33,24,8,2,16,26,-17.0,False,False,2019-20
21900861,LAL,NOP,2020-02-25,118,109,240,45,102,0.441,13,44,0.295,15,21,0.714,14,37,51,27,10,12,16,20,9.0,39,86,0.453,8,27,0.296,23,30,0.767,6,39,45,31,10,2,20,24,-9.0,False,True,2019-20
21900862,POR,BOS,2020-02-25,106,118,240,38,85,0.447,13,31,0.419,17,23,0.739,8,33,41,24,8,4,17,15,-12.0,43,90,0.478,19,39,0.487,13,14,0.929,8,37,45,19,6,3,14,19,12.0,False,False,2019-20
21900863,GSW,SAC,2020-02-25,94,112,240,35,79,0.443,4,28,0.143,20,24,0.833,5,29,34,21,7,2,16,25,-18.0,40,76,0.526,13,30,0.433,19,34,0.559,2,38,40,25,7,4,10,23,18.0,False,False,2019-20
21900864,CHA,NYK,2020-02-26,107,101,239,39,83,0.47,10,30,0.333,19,25,0.76,10,27,37,25,7,4,14,19,6.0,43,85,0.506,4,15,0.267,11,17,0.647,13,29,42,22,5,6,15,24,-6.0,False,False,2019-20
21900865,CLE,PHI,2020-02-26,108,94,240,41,78,0.526,11,24,0.458,15,17,0.882,9,39,48,24,5,4,18,16,14.0,36,89,0.404,13,38,0.342,9,14,0.643,8,23,31,22,13,9,8,11,-14.0,False,False,2019-20
21900866,WAS,BKN,2020-02-26,110,106,239,41,96,0.427,15,39,0.385,13,16,0.813,9,30,39,22,9,2,11,26,4.0,36,87,0.414,10,36,0.278,24,35,0.686,15,41,56,15,7,1,18,24,-4.0,False,False,2019-20
21900867,ATL,ORL,2020-02-26,120,130,240,42,94,0.447,13,36,0.361,23,25,0.92,9,33,42,30,5,5,9,22,-10.0,49,100,0.49,14,32,0.438,18,25,0.72,13,39,52,30,7,9,8,21,10.0,False,True,2019-20
21900868,MIA,MIN,2020-02-26,126,129,239,41,78,0.526,11,26,0.423,33,43,0.767,8,35,43,30,9,8,21,21,-3.0,47,91,0.516,17,46,0.37,18,25,0.72,5,28,33,28,16,8,16,35,3.0,False,False,2019-20
21900869,SAS,DAL,2020-02-26,103,109,239,39,92,0.424,11,33,0.333,14,19,0.737,13,42,55,22,8,7,15,21,-6.0,36,86,0.419,17,45,0.378,20,30,0.667,5,38,43,25,11,9,15,20,6.0,False,False,2019-20
21900870,HOU,MEM,2020-02-26,140,112,240,52,93,0.559,23,50,0.46,13,15,0.867,9,35,44,22,8,7,18,25,28.0,43,108,0.398,13,39,0.333,13,21,0.619,22,27,49,28,9,3,14,16,-28.0,False,False,2019-20
21900871,PHX,LAC,2020-02-26,92,102,240,34,87,0.391,9,34,0.265,15,18,0.833,14,34,48,29,8,3,16,17,-10.0,37,84,0.44,14,38,0.368,14,15,0.933,11,35,46,22,11,2,15,22,10.0,False,False,2019-20
21900872,UTA,BOS,2020-02-26,103,114,240,40,89,0.449,12,40,0.3,11,15,0.733,13,28,41,16,5,3,9,16,-11.0,45,84,0.536,11,26,0.423,13,16,0.813,9,35,44,21,7,4,8,17,11.0,False,False,2019-20
21900873,PHI,NYK,2020-02-27,115,106,241,45,91,0.495,15,31,0.484,10,13,0.769,11,33,44,32,5,7,6,17,9.0,42,83,0.506,8,23,0.348,14,24,0.583,9,30,39,28,2,3,8,11,-9.0,False,False,2019-20
21900874,IND,POR,2020-02-27,106,100,241,40,90,0.444,8,25,0.32,18,23,0.783,13,35,48,21,8,4,11,12,6.0,41,89,0.461,9,30,0.3,9,14,0.643,10,35,45,14,5,5,14,21,-6.0,False,False,2019-20
21900875,OKC,SAC,2020-02-27,112,108,241,41,84,0.488,9,26,0.346,21,29,0.724,10,27,37,20,6,4,9,20,4.0,41,91,0.451,12,35,0.343,14,14,1.0,12,33,45,30,6,2,15,33,-4.0,False,False,2019-20
21900876,GSW,LAL,2020-02-27,86,116,241,34,80,0.425,9,32,0.281,9,10,0.9,5,32,37,27,7,3,26,27,-30.0,45,88,0.511,8,24,0.333,18,27,0.667,8,36,44,24,13,5,16,17,30.0,False,False,2019-20
21900877,ORL,MIN,2020-02-28,136,125,240,53,98,0.541,12,40,0.3,18,22,0.818,10,44,54,36,6,7,15,20,11.0,46,95,0.484,17,44,0.386,16,24,0.667,6,27,33,27,10,6,15,20,-11.0,False,False,2019-20
21900878,ATL,BKN,2020-02-28,141,118,243,50,97,0.515,19,39,0.487,22,30,0.733,15,37,52,32,8,4,8,15,23.0,42,92,0.457,18,46,0.391,16,21,0.762,7,31,38,30,5,8,11,19,-23.0,False,False,2019-20
21900879,TOR,CHA,2020-02-28,96,99,239,33,95,0.347,10,43,0.233,20,29,0.69,14,31,45,19,11,3,5,25,-3.0,34,78,0.436,13,30,0.433,18,25,0.72,11,47,58,23,3,8,17,22,3.0,False,False,2019-20
21900880,MIA,DAL,2020-02-28,126,118,240,41,79,0.519,17,35,0.486,27,36,0.75,6,34,40,30,6,2,9,21,8.0,40,84,0.476,21,50,0.42,17,19,0.895,4,31,35,25,0,3,11,25,-8.0,False,False,2019-20
21900881,MEM,SAC,2020-02-28,101,104,239,39,91,0.429,8,30,0.267,15,20,0.75,10,42,52,27,7,5,12,16,-3.0,38,91,0.418,11,38,0.289,17,21,0.81,8,39,47,24,11,3,9,16,3.0,False,False,2019-20
21900882,MIL,OKC,2020-02-28,133,86,240,50,100,0.5,21,45,0.467,12,14,0.857,14,52,66,34,6,2,17,21,47.0,33,91,0.363,6,35,0.171,14,20,0.7,5,31,36,14,8,3,14,15,-47.0,False,False,2019-20
21900883,NOP,CLE,2020-02-28,116,104,239,48,88,0.545,9,23,0.391,11,15,0.733,12,37,49,36,12,8,16,17,12.0,43,95,0.453,11,31,0.355,7,12,0.583,10,24,34,27,7,2,14,13,-12.0,False,False,2019-20
21900884,PHX,DET,2020-02-28,111,113,241,45,75,0.6,9,23,0.391,12,17,0.706,5,33,38,31,9,5,18,14,-2.0,44,90,0.489,13,32,0.406,12,16,0.75,10,21,31,27,14,3,10,19,2.0,False,False,2019-20
21900885,UTA,WAS,2020-02-28,129,119,242,44,89,0.494,19,37,0.514,22,30,0.733,15,39,54,23,7,5,15,22,10.0,45,98,0.459,14,37,0.378,15,21,0.714,13,28,41,23,12,4,11,20,-10.0,False,False,2019-20
21900886,LAC,DEN,2020-02-28,132,103,241,48,89,0.539,18,39,0.462,18,20,0.9,11,35,46,35,6,5,10,19,29.0,41,91,0.451,9,25,0.36,12,16,0.75,13,26,39,19,7,6,14,18,-29.0,False,False,2019-20
21900887,NYK,CHI,2020-02-29,125,115,240,47,85,0.553,8,20,0.4,23,33,0.697,17,33,50,29,6,4,16,19,10.0,41,89,0.461,17,35,0.486,16,23,0.696,13,20,33,26,12,3,8,22,-10.0,False,False,2019-20
21900888,ATL,POR,2020-02-29,129,117,240,46,84,0.548,18,42,0.429,19,22,0.864,5,31,36,34,7,5,18,18,12.0,47,94,0.5,8,28,0.286,15,21,0.714,13,29,42,14,9,4,17,26,-12.0,False,False,2019-20
21900889,MIA,BKN,2020-02-29,116,113,239,41,91,0.451,14,38,0.368,20,24,0.833,10,35,45,27,4,4,6,21,3.0,40,86,0.465,16,44,0.364,17,23,0.739,8,36,44,30,3,3,10,23,-3.0,False,False,2019-20
21900890,CLE,IND,2020-02-29,104,113,240,41,85,0.482,5,22,0.227,17,20,0.85,6,30,36,30,9,3,13,13,-9.0,47,87,0.54,8,23,0.348,11,14,0.786,8,30,38,30,10,6,13,20,9.0,False,True,2019-20
21900891,MEM,LAL,2020-02-29,105,88,241,43,95,0.453,10,31,0.323,9,11,0.818,15,36,51,27,10,4,7,14,17.0,36,87,0.414,9,35,0.257,7,12,0.583,13,32,45,26,5,3,14,13,-17.0,False,False,2019-20
21900892,BOS,HOU,2020-02-29,110,111,265,39,100,0.39,13,42,0.31,19,25,0.76,14,40,54,22,11,6,14,18,-1.0,41,98,0.418,15,55,0.273,14,18,0.778,12,41,53,17,10,8,16,20,1.0,False,False,2019-20
21900893,SAS,ORL,2020-02-29,114,113,241,44,84,0.524,14,31,0.452,12,16,0.75,4,27,31,28,11,5,17,20,1.0,41,84,0.488,15,37,0.405,16,23,0.696,10,31,41,28,9,5,18,16,-1.0,False,False,2019-20
21900894,PHX,GSW,2020-02-29,99,115,240,34,83,0.41,12,29,0.414,19,23,0.826,8,32,40,24,3,5,19,25,-16.0,41,87,0.471,9,30,0.3,24,32,0.75,13,36,49,30,9,6,10,21,16.0,False,False,2019-20
21900895,CHA,MIL,2020-03-01,85,93,240,34,96,0.354,8,35,0.229,9,10,0.9,12,35,47,22,7,8,10,18,-8.0,35,87,0.402,7,31,0.226,16,21,0.762,15,46,61,20,7,6,16,11,8.0,False,False,2019-20
21900896,MIN,DAL,2020-03-01,91,111,241,36,99,0.364,13,42,0.31,6,15,0.4,14,43,57,19,9,3,13,17,-20.0,44,94,0.468,11,40,0.275,12,19,0.632,6,50,56,28,10,7,14,16,20.0,False,False,2019-20
21900897,LAC,PHI,2020-03-01,136,130,240,45,76,0.592,13,24,0.542,33,41,0.805,6,31,37,25,6,6,10,17,6.0,48,95,0.505,21,43,0.488,13,20,0.65,10,27,37,27,7,4,9,28,-6.0,False,False,2019-20
21900898,DEN,TOR,2020-03-01,133,118,240,47,83,0.566,18,36,0.5,21,30,0.7,7,34,41,38,6,1,16,22,15.0,41,89,0.461,10,38,0.263,26,29,0.897,8,28,36,24,9,4,11,24,-15.0,False,False,2019-20
21900899,SAC,DET,2020-03-01,106,100,240,37,91,0.407,9,35,0.257,23,26,0.885,17,34,51,18,8,7,10,20,6.0,33,80,0.413,18,42,0.429,16,24,0.667,7,35,42,23,6,4,14,25,-6.0,False,False,2019-20
21900900,NOP,LAL,2020-03-01,114,122,239,40,95,0.421,7,32,0.219,27,33,0.818,15,37,52,24,7,3,16,11,-8.0,50,97,0.515,13,35,0.371,9,10,0.9,6,30,36,23,9,10,13,26,8.0,False,False,2019-20
21900901,GSW,WAS,2020-03-01,110,124,240,42,89,0.472,9,28,0.321,17,24,0.708,18,34,52,25,7,7,21,24,-14.0,40,82,0.488,20,30,0.667,24,27,0.889,5,29,34,24,10,5,13,20,14.0,False,True,2019-20
21900902,CLE,UTA,2020-03-02,113,126,242,42,91,0.462,17,41,0.415,12,18,0.667,11,25,36,28,10,1,6,18,-13.0,47,83,0.566,20,41,0.488,12,14,0.857,8,39,47,30,3,7,15,17,13.0,False,False,2019-20
21900903,NYK,HOU,2020-03-02,125,123,240,47,97,0.485,12,30,0.4,19,30,0.633,20,45,65,26,6,7,17,19,2.0,39,94,0.415,20,56,0.357,25,27,0.926,8,26,34,25,11,5,12,20,-2.0,False,False,2019-20
21900904,ORL,POR,2020-03-02,107,130,240,37,96,0.385,14,43,0.326,19,22,0.864,11,28,39,29,3,2,6,11,-23.0,49,88,0.557,16,33,0.485,16,16,1.0,6,43,49,27,6,4,11,24,23.0,False,False,2019-20
21900905,ATL,MEM,2020-03-02,88,127,239,32,99,0.323,9,35,0.257,15,16,0.938,16,27,43,20,6,8,17,21,-39.0,46,92,0.5,14,32,0.438,21,31,0.677,14,46,60,30,12,8,14,16,39.0,False,False,2019-20
21900906,MIA,MIL,2020-03-02,105,89,240,37,86,0.43,18,37,0.486,13,18,0.722,6,40,46,28,4,4,9,19,16.0,35,86,0.407,7,34,0.206,12,19,0.632,8,40,48,19,4,5,13,18,-16.0,False,False,2019-20
21900907,CHI,DAL,2020-03-02,109,107,241,44,94,0.468,10,36,0.278,11,17,0.647,12,30,42,24,7,5,14,21,2.0,40,84,0.476,12,42,0.286,15,20,0.75,9,35,44,26,9,5,16,20,-2.0,False,False,2019-20
21900908,SAS,IND,2020-03-02,111,116,240,40,77,0.519,16,32,0.5,15,19,0.789,3,30,33,21,6,5,14,19,-5.0,39,78,0.5,15,31,0.484,23,26,0.885,6,34,40,22,9,5,13,20,5.0,False,False,2019-20
21900909,CHA,SAS,2020-03-03,103,104,240,39,82,0.476,12,29,0.414,13,18,0.722,14,32,46,25,4,2,17,16,-1.0,38,80,0.475,11,32,0.344,17,20,0.85,6,27,33,25,12,5,10,16,1.0,False,False,2019-20
21900910,BOS,BKN,2020-03-03,120,129,266,44,103,0.427,15,49,0.306,17,23,0.739,13,29,42,24,10,6,15,30,-9.0,43,100,0.43,14,49,0.286,29,38,0.763,22,41,63,22,7,6,20,26,9.0,False,False,2019-20
