id,full_name,first_name,last_name,is_active
77978,Marv Roberts,Marv,Roberts,False
914,Stanley Roberts,Stanley,Roberts,False
926,Alvin Robertson,Alvin,Robertson,False
600015,Oscar Robertson,Oscar,Robertson,False
1926,Ryan Robertson,Ryan,Robertson,False
77983,Tony Robertson,Tony,Robertson,False
77984,Rick Robey,Rick,Robey,False
2774,Bernard Robinson,Bernard,Robinson,False
997,Chris Robinson,Chris,Robinson,False
77986,Cliff T. Robinson,Cliff T.,Robinson,False
361,Clifford Robinson,Clifford,Robinson,False
764,David Robinson,David,Robinson,False
1628421,Devin Robinson,Devin,Robinson,False
1629130,Duncan Robinson,Duncan,Robinson,True
1944,Eddie Robinson,Eddie,Robinson,False
77988,Flynn Robinson,Flynn,Robinson,False
299,Glenn Robinson,Glenn,Robinson,False
77989,Jackie Robinson,Jackie,Robinson,False
1554,Jamal Robinson,Jamal,Robinson,False
381,James Robinson,James,Robinson,False
1629010,Jerome Robinson,Jerome,Robinson,False
1629620,Justin Robinson,Justin,Robinson,True
1683,Larry Robinson,Larry,Robinson,False
1629011,Mitchell Robinson,Mitchell,Robinson,True
101126,Nate Robinson,Nate,Robinson,False
77994,Oliver Robinson,Oliver,Robinson,False
716,Rumeal Robinson,Rumeal,Robinson,False
203080,Thomas Robinson,Thomas,Robinson,False
77993,Truck Robinson,Truck,Robinson,False
77996,Wayne Robinson,Wayne,Robinson,False
203922,Glenn Robinson III,Glenn,Robinson III,False
1630526,Jeremiah Robinson-Earl,Jeremiah,Robinson-Earl,True
77997,Bill Robinzine,Bill,Robinzine,False
77998,Dave Robisch,Dave,Robisch,False
1629676,Isaiah Roby,Isaiah,Roby,True
77999,Red Rocha,Red,Rocha,False
78000,John Roche,John,Roche,False
78001,Gene Rock,Gene,Rock,False
78002,Jack Rocker,Jack,Rocker,False
78003,Guy Rodgers,Guy,Rodgers,False
23,Dennis Rodman,Dennis,Rodman,False
200771,Sergio Rodriguez,Sergio,Rodriguez,False
691,Lou Roe,Lou,Roe,False
435,Carlos Rogers,Carlos,Rogers,False
78007,Johnny Rogers,Johnny,Rogers,False
78008,Marshall Rogers,Marshall,Rogers,False
915,Rodney Rogers,Rodney,Rogers,False
964,Roy Rogers,Roy,Rogers,False
78010,Al Roges,Al,Roges,False
78011,Ken Rohloff,Ken,Rohloff,False
202375,Magnum Rolle,Magnum,Rolle,False
78012,Kenny Rollins,Kenny,Rollins,False
78013,Phil Rollins,Phil,Rollins,False
78014,Tree Rollins,Tree,Rollins,False
78015,Lorenzo Romar,Lorenzo,Romar,False
200765,Rajon Rondo,Rajon,Rondo,True
399,Sean Rooks,Sean,Rooks,False
201565,Derrick Rose,Derrick,Rose,True
147,Jalen Rose,Jalen,Rose,False
990,Malik Rose,Malik,Rose,False
78016,Robert Rose,Robert,Rose,False
78017,Alexander Rosenberg,Alexander,Rosenberg,False
78018,Lennie Rosenbluth,Lennie,Rosenbluth,False
78019,Hank Rosenstein,Hank,Rosenstein,False
78020,Dick Rosenthal,Dick,Rosenthal,False
2624,Quinton Ross,Quinton,Ross,False
203082,Terrence Ross,Terrence,Ross,True
78021,Doug Roth,Doug,Roth,False
78022,Scott Roth,Scott,Roth,False
78023,Irv Rothenberg,Irv,Rothenberg,False
78024,Mickey Rottner,Mickey,Rottner,False
78025,Dan Roundfield,Dan,Roundfield,False
78026,Giff Roux,Giff,Roux,False
78027,Ron Rowan,Ron,Rowan,False
78028,Curtis Rowe,Curtis,Rowe,False
78029,Jim Rowinski,Jim,Rowinski,False
78030,Derrick Rowland,Derrick,Rowland,False
78031,Brian Rowsom,Brian,Rowsom,False
200750,Brandon Roy,Brandon,Roy,False
140,Donald Royal,Donald,Royal,False
78033,Bob Royer,Bob,Royer,False
32,Clifford Rozier,Clifford,Rozier,False
1626179,Terry Rozier,Terry,Rozier,True
201937,Ricky Rubio,Ricky,Rubio,True
2462,Guy Rucker,Guy,Rucker,False
78035,Delaney Rudd,Delaney,Rudd,False
78036,John Rudd,John,Rudd,False
204014,Damjan Rudez,Damjan,Rudez,False
78037,John Rudometkin,John,Rudometkin,False
1913,Michael Ruffin,Michael,Ruffin,False
460,Trevor Ruffin,Trevor,Ruffin,False
78039,Paul Ruffner,Paul,Ruffner,False
78040,Joe Ruklick,Joe,Ruklick,False
78041,Jeff Ruland,Jeff,Ruland,False
78042,Bob Rule,Bob,Rule,False
78043,Jerry Rullo,Jerry,Rullo,False
474,Stefano Rusconi,Stefano,Rusconi,False
201575,Brandon Rush,Brandon,Rush,False
2416,Kareem Rush,Kareem,Rush,False
78049,Bill Russell,Bill,Russell,False
935,Bryon Russell,Bryon,Russell,False
78047,Campy Russell,Campy,Russell,False
78045,Cazzie Russell,Cazzie,Russell,False
1626156,D'Angelo Russell,D'Angelo,Russell,True
78046,Frank Russell,Frank,Russell,False
78048,Walker Russell,Walker,Russell,False
201041,Walker Russell,Walker,Russell,False
1630346,Matt Ryan,Matt,Ryan,True
717,Arvydas Sabonis,Arvydas,Sabonis,False
1627734,Domantas Sabonis,Domantas,Sabonis,True
203135,Robert Sacre,Robert,Sacre,False
78050,Ed Sadowski,Ed,Sadowski,False
78051,Kenny Sailors,Kenny,Sailors,False
927,John Salley,John,Salley,False
2422,John Salmons,John,Salmons,False
1089,Kevin Salvadori,Kevin,Salvadori,False
2066,Soumaila Samake,Soumaila,Samake,False
1629677,Luka Samanic,Luka,Samanic,True
200798,Cheikh Samb,Cheikh,Samb,False
1629102,Brandon Sampson,Brandon,Sampson,False
203960,JaKarr Sampson,JaKarr,Sampson,False
2441,Jamal Sampson,Jamal,Sampson,False
78055,Ralph Sampson,Ralph,Sampson,False
202396,Samardo Samuels,Samardo,Samuels,False
2143,Pepe Sanchez,Pepe,Sanchez,False
78057,Frankie Sanders,Frankie,Sanders,False
1874,Jeff Sanders,Jeff,Sanders,False
202336,Larry Sanders,Larry,Sanders,False
2684,Melvin Sanders,Melvin,Sanders,False
78059,Mike Sanders,Mike,Sanders,False
78060,Thomas Sanders,Thomas,Sanders,False
2091,Daniel Santiago,Daniel,Santiago,False
78061,Bob Santini,Bob,Santini,False
78062,Wayne Sappleton,Wayne,Sappleton,False
203967,Dario Saric,Dario,Saric,True
987,Jason Sasser,Jason,Sasser,False
2219,Jeryl Sasser,Jeryl,Sasser,False
203107,Tomas Satoransky,Tomas,Satoransky,True
2261,Kenny Satterfield,Kenny,Satterfield,False
78063,Frank Saul,Frank,Saul,False
78064,Woody Sauldsberry,Woody,Sauldsberry,False
78065,Fred Saunders,Fred,Saunders,False
78066,Don Savage,Don,Savage,False
2453,Predrag Savovic,Predrag,Savovic,False
78067,Alan Sawyer,Alan,Sawyer,False
2243,Brian Scalabrine,Brian,Scalabrine,False
2637,Alex Scales,Alex,Scales,False
78068,Dewayne Scales,Dewayne,Scales,False
78069,Frank Schade,Frank,Schade,False
78070,Ben Schadler,Ben,Schadler,False
78071,Herm Schaefer,Herm,Schaefer,False
78072,Bob Schafer,Bob,Schafer,False
1630648,Jordan Schakel,Jordan,Schakel,True
78073,Ben Scharnus,Ben,Scharnus,False
78074,Marv Schatzman,Marv,Schatzman,False
78075,Fred Schaus,Fred,Schaus,False
7,Dan Schayes,Dan,Schayes,False
78076,Dolph Schayes,Dolph,Schayes,False
78078,Ossie Schectman,Ossie,Schectman,False
88,Steve Scheffler,Steve,Scheffler,False
78080,Tom Scheffler,Tom,Scheffler,False
78081,Dave Schellhase,Dave,Schellhase,False
101195,Luke Schenscher,Luke,Schenscher,False
78082,Herb Scherer,Herb,Scherer,False
368,Dwayne Schintzius,Dwayne,Schintzius,False
78084,Dale Schlueter,Dale,Schlueter,False
78085,Otto Schnellbacher,Otto,Schnellbacher,False
78086,Dick Schnittker,Dick,Schnittker,False
78087,Russ Schoene,Russ,Schoene,False
1629678,Admiral Schofield,Admiral,Schofield,True
78088,Dave Scholz,Dave,Scholz,False
78089,Milt Schoon,Milt,Schoon,False
96,Detlef Schrempf,Detlef,Schrempf,False
203471,Dennis Schroder,Dennis,Schroder,True
78091,Howie Schultz,Howie,Schultz,False
78092,Dick Schulz,Dick,Schulz,False
78093,John Schweitz,John,Schweitz,False
2449,Luis Scola,Luis,Scola,False
78094,Freddie Scolari,Freddie,Scolari,False
78095,Alvin Scott,Alvin,Scott,False
1064,Brent Scott,Brent,Scott,False
2,Byron Scott,Byron,Scott,False
78097,Charlie Scott,Charlie,Scott,False
192,Dennis Scott,Dennis,Scott,False
1109,James Scott,James,Scott,False
203118,Mike Scott,Mike,Scott,False
78100,Ray Scott,Ray,Scott,False
1035,Shawnelle Scott,Shawnelle,Scott,False
1630206,Jay Scrubb,Jay,Scrubb,True
78102,Carey Scurry,Carey,Scurry,False
78103,Bruce Seals,Bruce,Seals,False
1578,Shea Seals,Shea,Seals,False
907,Malik Sealy,Malik,Sealy,False
78105,Ed Searcy,Ed,Searcy,False
78106,Ken Sears,Ken,Sears,False
78107,Wayne See,Wayne,See,False
200757,Thabo Sefolosha,Thabo,Sefolosha,False
938,Rony Seikaly,Rony,Seikaly,False
78109,Glen Selbo,Glen,Selbo,False
202729,Josh Selby,Josh,Selby,False
1627782,Wayne Selden,Wayne,Selden,True
78110,Brad Sellers,Brad,Sellers,False
78111,Phil Sellers,Phil,Sellers,False
78112,Rollie Seltz,Rollie,Seltz,False
78113,Frank Selvy,Frank,Selvy,False
78114,Jim Seminoff,Jim,Seminoff,False
200754,Mouhamed Sene,Mouhamed,Sene,False
78115,George Senesky,George,Senesky,False
1630578,Alperen Sengun,Alperen,Sengun,True
202338,Kevin Seraphin,Kevin,Seraphin,False
1738,Ansu Sesay,Ansu,Sesay,False
201196,Ramon Sessions,Ramon,Sessions,False
78116,Tom Sewell,Tom,Sewell,False
1629012,Collin Sexton,Collin,Sexton,True
78117,Paul Seymour,Paul,Seymour,False
78118,Nick Shaback,Nick,Shaback,False
1593,Charles Shackleford,Charles,Shackleford,False
78120,Carl Shaeffer,Carl,Shaeffer,False
78121,Lee Shaffer,Lee,Shaffer,False
201203,Mustafa Shakur,Mustafa,Shakur,False
1629013,Landry Shamet,Landry,Shamet,True
1539,God Shammgod,God,Shammgod,False
78123,Earl Shannon,Earl,Shannon,False
78124,Howie Shannon,Howie,Shannon,False
78125,Charlie Share,Charlie,Share,False
78126,Bill Sharman,Bill,Sharman,False
1630549,Day'Ron Sharpe,Day'Ron,Sharpe,True
201594,Walter Sharpe,Walter,Sharpe,False
1117,John Shasky,John,Shasky,False
78128,Ron Shavlik,Ron,Shavlik,False
216,Brian Shaw,Brian,Shaw,False
1745,Casey Shaw,Casey,Shaw,False
1629621,Marial Shayok,Marial,Shayok,False
78130,Bob Shea,Bob,Shea,False
78131,Fred Sheffield,Fred,Sheffield,False
78132,Craig Shelton,Craig,Shelton,False
78133,Lonnie Shelton,Lonnie,Shelton,False
203129,Tornike Shengelia,Tornike,Shengelia,False
1852,Jeff Sheppard,Jeff,Sheppard,False
78135,Steve Sheppard,Steve,Sheppard,False
78136,Edmund Sherod,Edmund,Sherod,False
78653,Charlie Shipp,Charlie,Shipp,False
2321,Paul Shirley,Paul,Shirley,False
78138,Gene Short,Gene,Short,False
78139,Purvis Short,Purvis,Short,False
78140,Dexter Shouse,Dexter,Shouse,False
78141,Dick Shrider,Dick,Shrider,False
78142,Gene Shue,Gene,Shue,False
78143,John Shumate,John,Shumate,False
202697,Iman Shumpert,Iman,Shumpert,False
203144,Alexey Shved,Alexey,Shved,False
1627783,Pascal Siakam,Pascal,Siakam,True
1626296,Jordan Sibert,Jordan,Sibert,False
78144,Sam Sibert,Sam,Sibert,False
78145,Mark Sibley,Mark,Sibley,False
78146,Jerry Sichting,Jerry,Sichting,False
78147,Larry Siegfried,Larry,Siegfried,False
78148,Ralph Siewert,Ralph,Siewert,False
78149,Jack Sikma,Jack,Sikma,False
78150,James Silas,James,Silas,False
78151,Paul Silas,Paul,Silas,False
202918,Xavier Silas,Xavier,Silas,False
202081,Garret Siler,Garret,Siler,False
78152,Mike Silliman,Mike,Silliman,False
1629735,Chris Silva,Chris,Silva,True
101134,Wayne Simien,Wayne,Simien,False
1627732,Ben Simmons,Ben,Simmons,True
2250,Bobby Simmons,Bobby,Simmons,False
200759,Cedric Simmons,Cedric,Simmons,False
78153,Connie Simmons,Connie,Simmons,False
78154,Johnny Simmons,Johnny,Simmons,False
203613,Jonathon Simmons,Jonathon,Simmons,False
1628424,Kobi Simmons,Kobi,Simmons,False
1489,Lionel Simmons,Lionel,Simmons,False
1630603,Aamir Simms,Aamir,Simms,True
1750,Miles Simon,Miles,Simon,False
1630250,Marko Simonovic,Marko,Simonovic,True
1629014,Anfernee Simons,Anfernee,Simons,True
54,Dickey Simpkins,Dickey,Simpkins,False
202067,Diamon Simpson,Diamon,Simpson,False
78157,Ralph Simpson,Ralph,Simpson,False
1591,Alvin Sims,Alvin,Sims,False
78160,Bob Sims,Bob,Sims,False
201235,Courtney Sims,Courtney,Sims,False
78159,Doug Sims,Doug,Sims,False
203156,Henry Sims,Henry,Sims,False
1630579,Jericho Sims,Jericho,Sims,True
78161,Scott Sims,Scott,Sims,False
202713,Kyle Singler,Kyle,Singler,False
201606,Sean Singletary,Sean,Singletary,False
202698,Chris Singleton,Chris,Singleton,False
101189,James Singleton,James,Singleton,False
78162,Mckinley Singleton,Mckinley,Singleton,False
78163,Zeke Sinicola,Zeke,Sinicola,False
1629686,Deividas Sirvydis,Deividas,Sirvydis,False
78164,Charlie Sitton,Charlie,Sitton,False
203491,Peyton Siva,Peyton,Siva,False
101,Scott Skiles,Scott,Skiles,False
78167,Al Skinner,Al,Skinner,False
1730,Brian Skinner,Brian,Skinner,False
78168,Talvin Skinner,Talvin,Skinner,False
78169,Whitey Skoog,Whitey,Skoog,False
78170,Jeff Slade,Jeff,Slade,False
1073,Reggie Slater,Reggie,Slater,False
78171,Jim Slaughter,Jim,Slaughter,False
78172,Jose Slaughter,Jose,Slaughter,False
2447,Tamar Slay,Tamar,Slay,False
202388,Donald Sloan,Donald,Sloan,False
78173,Jerry Sloan,Jerry,Sloan,False
101166,Uros Slokar,Uros,Slokar,False
78174,Tom Sluby,Tom,Sluby,False
1629346,Alen Smailagic,Alen,Smailagic,False
1630606,Javonte Smart,Javonte,Smart,True
78175,Keith Smart,Keith,Smart,False
203935,Marcus Smart,Marcus,Smart,True
78176,Belus Smawley,Belus,Smawley,False
78177,Jack Smiley,Jack,Smiley,False
78178,Adrian Smith,Adrian,Smith,False
78207,Bill Smith,Bill,Smith,False
78209,Bill Smith,Bill,Smith,False
78202,Bingo Smith,Bingo,Smith,False
78203,Bobby Smith,Bobby,Smith,False
293,Charles Smith,Charles,Smith,False
1520,Charles Smith,Charles,Smith,False
78179,Charles Smith,Charles,Smith,False
1814,Chris Smith,Chris,Smith,False
203147,Chris Smith,Chris,Smith,False
1630607,Chris Smith,Chris,Smith,True
78181,Clinton Smith,Clinton,Smith,False
200783,Craig Smith,Craig,Smith,False
78182,Deb Smith,Deb,Smith,False
78183,Derek Smith,Derek,Smith,False
78184,Don Smith,Don,Smith,False
78185,Donald Smith,Donald,Smith,False
2764,Donta Smith,Donta,Smith,False
475,Doug Smith,Doug,Smith,False
1630696,Dru Smith,Dru,Smith,True
78187,Ed Smith,Ed,Smith,False
78188,Elmore Smith,Elmore,Smith,False
78189,Garfield Smith,Garfield,Smith,False
78190,Greg Smith,Greg,Smith,False
202962,Greg Smith,Greg,Smith,False
202397,Ish Smith,Ish,Smith,True
2747,JR Smith,JR,Smith,False
2074,Jabari Smith,Jabari,Smith,False
1630188,Jalen Smith,Jalen,Smith,True
201160,Jason Smith,Jason,Smith,False
202536,Jerry Smith,Jerry,Smith,False
78191,Jim Smith,Jim,Smith,False
693,Joe Smith,Joe,Smith,False
2746,Josh Smith,Josh,Smith,False
78192,Keith Smith,Keith,Smith,False
181,Kenny Smith,Kenny,Smith,False
78194,Labradford Smith,Labradford,Smith,False
78195,Larry Smith,Larry,Smith,False
1910,Leon Smith,Leon,Smith,False
63,Michael Smith,Michael,Smith,False
78197,Michael Smith,Michael,Smith,False
2065,Mike Smith,Mike,Smith,False
202701,Nolan Smith,Nolan,Smith,False
78198,Otis Smith,Otis,Smith,False
78199,Phil Smith,Phil,Smith,False
78200,Randy Smith,Randy,Smith,False
78201,Reggie Smith,Reggie,Smith,False
78204,Robert Smith,Robert,Smith,False
203893,Russ Smith,Russ,Smith,False
78205,Sammy Smith,Sammy,Smith,False
120,Steven Smith,Steven,Smith,False
200848,Steven Smith,Steven,Smith,False
1478,Stevin Smith,Stevin,Smith,False
2604,Theron Smith,Theron,Smith,False
380,Tony Smith,Tony,Smith,False
78208,Willie Smith,Willie,Smith,False
1629015,Zhaire Smith,Zhaire,Smith,False
1628372,Dennis Smith Jr.,Dennis,Smith Jr.,True
22,Rik Smits,Rik,Smits,False
1091,Mike Smrek,Mike,Smrek,False
78212,Joe Smyth,Joe,Smyth,False
1630270,Xavier Sneed,Xavier,Sneed,True
203503,Tony Snell,Tony,Snell,True
727,Eric Snow,Eric,Snow,False
78213,Dick Snyder,Dick,Snyder,False
2745,Kirk Snyder,Kirk,Snyder,False
78214,George Sobek,George,Sobek,False
78215,Ricky Sobers,Ricky,Sobers,False
78216,Ron Sobie,Ron,Sobie,False
78217,Mike Sojourner,Mike,Sojourner,False
2226,Will Solomon,Will,Solomon,False
78219,Willie Somerset,Willie,Somerset,False
2443,Darius Songaila,Darius,Songaila,False
78220,Dave Sorenson,Dave,Sorenson,False
203480,James Southerland,James,Southerland,False
78221,Gino Sovran,Gino,Sovran,False
2776,Pape Sow,Pape,Sow,False
1629034,Ray Spalding,Ray,Spalding,False
78222,Jim Spanarkel,Jim,Spanarkel,False
2779,Vassilis Spanoulis,Vassilis,Spanoulis,False
78223,Guy Sparrow,Guy,Sparrow,False
600009,Rory Sparrow,Rory,Sparrow,False
78225,Odie Spears,Odie,Spears,False
78226,Art Spector,Art,Spector,False
201578,Marreese Speights,Marreese,Speights,False
1629016,Omari Spellman,Omari,Spellman,False
78227,Andre Spencer,Andre,Spencer,False
771,Elmore Spencer,Elmore,Spencer,False
280,Felton Spencer,Felton,Spencer,False
78230,Lou Spicer,Lou,Spicer,False
78231,Craig Spitzer,Craig,Spitzer,False
201168,Tiago Splitter,Tiago,Splitter,False
78232,Art Spoelstra,Art,Spoelstra,False
84,Latrell Sprewell,Latrell,Sprewell,False
78233,Larry Spriggs,Larry,Spriggs,False
1630531,Jaden Springer,Jaden,Springer,True
78234,Jim Springer,Jim,Springer,False
78235,Jim Spruill,Jim,Spruill,False
1756,Ryan Stack,Ryan,Stack,False
711,Jerry Stackhouse,Jerry,Stackhouse,False
78237,Kevin Stacom,Kevin,Stacom,False
78238,Dave Stallworth,Dave,Stallworth,False
78239,Isaac Stallworth,Isaac,Stallworth,False
78240,Ed Stanczak,Ed,Stanczak,False
1630199,Cassius Stanley,Cassius,Stanley,True
78241,Terence Stansbury,Terence,Stansbury,False
317,John Starks,John,Starks,False
78243,Keith Starr,Keith,Starr,False
203917,Nik Stauskas,Nik,Stauskas,False
78244,Larry Staverman,Larry,Staverman,False
78245,Larry Steele,Larry,Steele,False
1099,Matt Steigenga,Matt,Steigenga,False
1735,Vladimir Stepania,Vladimir,Stepania,False
203474,DJ Stephens,DJ,Stephens,False
78247,Everette Stephens,Everette,Stephens,False
78249,Jack Stephens,Jack,Stephens,False
1086,Joe Stephens,Joe,Stephens,False
202362,Lance Stephenson,Lance,Stephenson,False
1627293,Alex Stepheson,Alex,Stepheson,False
78250,Brook Steppe,Brook,Steppe,False
78251,Barry Stevens,Barry,Stevens,False
1630205,Lamar Stevens,Lamar,Stevens,True
78252,Wayne Stevens,Wayne,Stevens,False
2052,DeShawn Stevenson,DeShawn,Stevenson,False
1630569,DJ Steward,DJ,Steward,True
1630597,DJ Stewart,DJ,Stewart,True
78253,Dennis Stewart,Dennis,Stewart,False
1630191,Isaiah Stewart,Isaiah,Stewart,True
1529,Kebu Stewart,Kebu,Stewart,False
1125,Larry Stewart,Larry,Stewart,False
1565,Michael Stewart,Michael,Stewart,False
78256,Norm Stewart,Norm,Stewart,False
201880,Greg Stiemsma,Greg,Stiemsma,False
78257,Steve Stipanovich,Steve,Stipanovich,False
179,Bryant Stith,Bryant,Stith,False
78259,Sam Stith,Sam,Stith,False
78260,Tom Stith,Tom,Stith,False
78261,Alex Stivrins,Alex,Stivrins,False
204065,David Stockton,David,Stockton,False
304,John Stockton,John,Stockton,False
978,Peja Stojakovic,Peja,Stojakovic,False
1055,Ed Stokes,Ed,Stokes,False
78264,Greg Stokes,Greg,Stokes,False
203950,Jarnell Stokes,Jarnell,Stokes,False
600016,Maurice Stokes,Maurice,Stokes,False
78266,Art Stolkey,Art,Stolkey,False
1627754,Diamond Stone,Diamond,Stone,False
202933,Julyan Stone,Julyan,Stone,False
2852,Awvee Storey,Awvee,Storey,False
757,Damon Stoudamire,Damon,Stoudamire,False
101136,Salim Stoudamire,Salim,Stoudamire,False
2405,Amar'e Stoudemire,Amar'e,Stoudemire,False
78267,Paul Stovall,Paul,Stovall,False
201199,DJ Strawberry,DJ,Strawberry,False
78268,Joe Strawder,Joe,Strawder,False
78269,Bill Stricker,Bill,Stricker,False
1065,Erick Strickland,Erick,Strickland,False
1110,Mark Strickland,Mark,Strickland,False
393,Rod Strickland,Rod,Strickland,False
78270,Roger Strickland,Roger,Strickland,False
78271,John Stroeder,John,Stroeder,False
400,Derek Strong,Derek,Strong,False
78273,Lamont Strothers,Lamont,Strothers,False
78274,John Stroud,John,Stroud,False
1629622,Max Strus,Max,Strus,True
201155,Rodney Stuckey,Rodney,Stuckey,False
78275,Gene Stump,Gene,Stump,False
78276,Stan Stutz,Stan,Stutz,False
1630591,Jalen Suggs,Jalen,Suggs,True
78277,Gary Suiter,Gary,Suiter,False
203096,Jared Sullinger,Jared,Sullinger,False
201969,DaJuan Summers,DaJuan,Summers,False
1628410,Edmond Sumner,Edmond,Sumner,True
78654,Barry Sumpter,Barry,Sumpter,False
201180,Sun Yue,,Sun Yue,False
78278,Don Sunderlage,Don,Sunderlage,False
1743,Bruno Sundov,Bruno,Sundov,False
78279,Jon Sundvold,Jon,Sundvold,False
682,Bob Sura,Bob,Sura,False
78280,Dick Surhoff,Dick,Surhoff,False
78281,Dane Suttle,Dane,Suttle,False
357,Greg Sutton,Greg,Sutton,False
78283,Bennie Swain,Bennie,Swain,False
1628403,Caleb Swanigan,Caleb,Swanigan,False
78284,Norm Swanson,Norm,Swanson,False
78285,Dan Swartz,Dan,Swartz,False
2552,Michael Sweetney,Michael,Sweetney,False
2741,Robert Swift,Robert,Swift,False
2031,Stromile Swift,Stromile,Swift,False
78286,Aaron Swinson,Aaron,Swinson,False
202377,Pape Sy,Pape,Sy,False
78287,Wallace Sydnor,Wallace,Sydnor,False
1626208,Keifer Sykes,Keifer,Sykes,True
1132,Larry Sykes,Larry,Sykes,False
1136,Brett Szabo,Brett,Szabo,False
1887,Wally Szczerbiak,Wally,Szczerbiak,False
440,Zan Tabak,Zan,Tabak,False
2657,Yuta Tabuse,Yuta,Tabuse,False
101147,Chris Taft,Chris,Taft,False
78291,Sid Tannenbaum,Sid,Tannenbaum,False
1434,Dragan Tarlac,Dragan,Tarlac,False
78293,Roy Tarpley,Roy,Tarpley,False
1630256,Jae'Sean Tate,Jae'Sean,Tate,True
78294,Earl Tatum,Earl,Tatum,False
1628369,Jayson Tatum,Jayson,Tatum,True
204002,Edy Tavares,Edy,Tavares,False
78295,Anthony Taylor,Anthony,Taylor,False
78296,Brian Taylor,Brian,Taylor,False
101182,Donell Taylor,Donell,Taylor,False
78298,Fred Taylor,Fred,Taylor,False
1627819,Isaiah Taylor,Isaiah,Taylor,False
78297,Jay Taylor,Jay,Taylor,False
78299,Jeff Taylor,Jeff,Taylor,False
203106,Jeffery Taylor,Jeffery,Taylor,False
201966,Jermaine Taylor,Jermaine,Taylor,False
1511,Johnny Taylor,Johnny,Taylor,False
78301,Leonard Taylor,Leonard,Taylor,False
1508,Maurice Taylor,Maurice,Taylor,False
201446,Mike Taylor,Mike,Taylor,False
78302,Roland Taylor,Roland,Taylor,False
1630678,Terry Taylor,Terry,Taylor,True
203116,Tyshawn Taylor,Tyshawn,Taylor,False
78303,Vince Taylor,Vince,Taylor,False
78304,Terry Teagle,Terry,Teagle,False
201952,Jeff Teague,Jeff,Teague,False
1630617,MaCio Teague,MaCio,Teague,True
203104,Marquis Teague,Marquis,Teague,False
203141,Mirza Teletovic,Mirza,Teletovic,False
2742,Sebastian Telfair,Sebastian,Telfair,False
202066,Garrett Temple,Garrett,Temple,True
1628462,Milos Teodosic,Milos,Teodosic,False
78305,Ira Terrell,Ira,Terrell,False
1629123,Jared Terrell,Jared,Terrell,False
78307,Carlos Terry,Carlos,Terry,False
78306,Chuck Terry,Chuck,Terry,False
78308,Claude Terry,Claude,Terry,False
1629150,Emanuel Terry,Emanuel,Terry,True
1891,Jason Terry,Jason,Terry,False
1630179,Tyrell Terry,Tyrell,Terry,True
1630257,Jon Teske,Jon,Teske,True
201934,Hasheem Thabeet,Hasheem,Thabeet,False
78309,Tom Thacker,Tom,Thacker,False
1628464,Daniel Theis,Daniel,Theis,True
78310,Reggie Theus,Reggie,Theus,False
78311,Peter Thibeaux,Peter,Thibeaux,False
78312,Bill Thieben,Bill,Thieben,False
78313,Justus Thigpen,Justus,Thigpen,False
78314,David Thirdkill,David,Thirdkill,False
203519,Adonis Thomas,Adonis,Thomas,False
2873,Billy Thomas,Billy,Thomas,False
1630271,Brodric Thomas,Brodric,Thomas,True
1630560,Cam Thomas,Cam,Thomas,True
1063,Carl Thomas,Carl,Thomas,False
78316,Charles Thomas,Charles,Thomas,False
2041,Etan Thomas,Etan,Thomas,False
78317,Irving Thomas,Irving,Thomas,False
202738,Isaiah Thomas,Isaiah,Thomas,False
78318,Isiah Thomas,Isiah,Thomas,False
1975,Jamel Thomas,Jamel,Thomas,False
2839,James Thomas,James,Thomas,False
78320,Jim Thomas,Jim,Thomas,False
78321,Joe Thomas,Joe,Thomas,False
1519,John Thomas,John,Thomas,False
1903,Kenny Thomas,Kenny,Thomas,False
1629017,Khyri Thomas,Khyri,Thomas,True
703,Kurt Thomas,Kurt,Thomas,False
202498,Lance Thomas,Lance,Thomas,False
202952,Malcolm Thomas,Malcolm,Thomas,False
1629744,Matt Thomas,Matt,Thomas,True
78322,Terry Thomas,Terry,Thomas,False
1501,Tim Thomas,Tim,Thomas,False
200748,Tyrus Thomas,Tyrus,Thomas,False
202717,Trey Thompkins,Trey,Thompkins,False
78323,Bernard Thompson,Bernard,Thompson,False
1631,Billy Thompson,Billy,Thompson,False
240,Brooks Thompson,Brooks,Thompson,False
78325,Corny Thompson,Corny,Thompson,False
78326,David Thompson,David,Thompson,False
101159,Dijon Thompson,Dijon,Thompson,False
1630679,Ethan Thompson,Ethan,Thompson,True
78327,George Thompson,George,Thompson,False
203138,Hollis Thompson,Hollis,Thompson,False
201574,Jason Thompson,Jason,Thompson,False
78328,John Thompson,John,Thompson,False
78329,Kevin Thompson,Kevin,Thompson,False
202691,Klay Thompson,Klay,Thompson,True
78,LaSalle Thompson,LaSalle,Thompson,False
78331,Mychal Thompson,Mychal,Thompson,False
202814,Mychel Thompson,Mychel,Thompson,False
78332,Paul Thompson,Paul,Thompson,False
78333,Stephen Thompson,Stephen,Thompson,False
202684,Tristan Thompson,Tristan,Thompson,True
1630550,JT Thor,JT,Thor,True
78335,Rod Thorn,Rod,Thorn,False
201154,Al Thornton,Al,Thornton,False
738,Bob Thornton,Bob,Thornton,False
201977,Marcus Thornton,Marcus,Thornton,False
1628414,Sindarius Thornwell,Sindarius,Thornwell,False
901,Otis Thorpe,Otis,Thorpe,False
